confidence,date,exit_bars,outcome,r_multiple,regime,sector,setup,symbol
80.5,2026-04-29,7,T1_HIT,0.807,BULLISH,UNKNOWN,BREAKOUT,ADANIPORTS.NS
81.0,2026-04-30,6,T1_HIT,0.823,BULLISH,UNKNOWN,MOMENTUM,ADANIPORTS.NS
70.0,2026-05-01,5,T1_HIT,0.863,BULLISH,UNKNOWN,MOMENTUM,ADANIPORTS.NS
88.2,2026-05-04,20,TIME_EXIT,0.274,BULLISH,UNKNOWN,BREAKOUT,ADANIPORTS.NS
76.5,2026-05-05,16,T1_HIT,0.803,BULLISH,UNKNOWN,MOMENTUM,ADANIPORTS.NS
74.0,2026-05-06,20,TIME_EXIT,0.377,BULLISH,UNKNOWN,MOMENTUM,ADANIPORTS.NS
75.5,2026-05-07,14,T1_HIT,0.744,BULLISH,UNKNOWN,MOMENTUM,ADANIPORTS.NS
85.1,2026-05-08,20,TIME_EXIT,0.434,BULLISH,UNKNOWN,BREAKOUT,ADANIPORTS.NS
71.8,2026-05-14,20,TIME_EXIT,0.085,BULLISH,UNKNOWN,MOMENTUM,ADANIPORTS.NS
83.4,2026-05-15,20,TIME_EXIT,0.162,BULLISH,UNKNOWN,BREAKOUT,ADANIPORTS.NS
75.8,2026-05-19,16,T1_HIT,0.941,BULLISH,UNKNOWN,MOMENTUM,ADANIPORTS.NS
76.4,2026-05-27,20,TIME_EXIT,-0.06,BULLISH,UNKNOWN,BREAKOUT,ADANIPORTS.NS
70.4,2025-04-15,3,T1_HIT,0.922,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
75.5,2025-04-21,8,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
76.4,2025-06-10,7,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
77.4,2025-07-11,10,STOP_HIT,-1.036,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
76.0,2025-07-14,9,STOP_HIT,-1.033,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
72.6,2025-08-18,14,T1_HIT,1.271,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
76.3,2025-08-19,13,T1_HIT,1.07,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
70.7,2025-08-29,6,T1_HIT,1.98,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ADANIPOWER.NS
79.3,2025-09-01,5,T1_HIT,1.54,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
76.4,2025-09-03,3,T1_HIT,1.609,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
73.7,2025-09-04,2,T1_HIT,1.75,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
70.9,2025-09-05,1,T1_HIT,1.724,BULLISH,UNKNOWN,OTHER,ADANIPOWER.NS
92.4,2025-09-08,9,T1_HIT,0.858,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
81.5,2025-09-09,8,T1_HIT,0.71,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
84.3,2025-09-10,1,STOP_HIT,-1.035,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
84.5,2025-09-11,2,T1_HIT,1.377,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
80.7,2025-09-12,5,T1_HIT,0.684,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
70.5,2025-09-15,4,T1_HIT,0.806,BULLISH,UNKNOWN,OTHER,ADANIPOWER.NS
91.0,2025-09-19,1,T1_HIT,0.52,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
88.9,2025-09-22,1,T1_HIT,0.397,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
83.7,2025-09-23,1,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
83.6,2025-09-24,1,T1_HIT,0.467,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
83.3,2025-09-25,7,T1_HIT,0.463,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
77.5,2025-09-26,3,T1_HIT,0.544,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
75.6,2025-10-01,11,T1_HIT,0.646,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
76.8,2025-10-06,9,T1_HIT,0.703,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
76.9,2025-10-07,8,T1_HIT,0.744,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
74.5,2025-10-08,4,T1_HIT,1.023,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
70.7,2025-10-14,4,T1_HIT,1.349,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
76.0,2025-10-15,20,TIME_EXIT,-0.304,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
77.8,2025-10-16,20,TIME_EXIT,-0.343,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
80.7,2025-10-17,12,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
77.4,2025-10-20,9,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
71.5,2025-10-21,8,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
70.2,2025-10-24,7,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
71.3,2026-02-09,4,STOP_HIT,-1.03,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
74.7,2026-02-10,3,STOP_HIT,-1.042,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
83.5,2026-03-16,12,T1_HIT,0.845,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
89.4,2026-03-17,11,T1_HIT,0.715,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
79.4,2026-03-18,10,T1_HIT,0.804,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
81.6,2026-03-20,7,T1_HIT,1.121,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
70.4,2026-03-27,4,T1_HIT,1.032,BULLISH,UNKNOWN,OTHER,ADANIPOWER.NS
83.3,2026-04-01,3,T1_HIT,0.811,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
91.4,2026-04-02,3,T1_HIT,0.69,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
93.1,2026-04-06,2,T1_HIT,0.722,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
77.0,2026-04-07,1,T1_HIT,0.765,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
87.4,2026-04-08,3,T1_HIT,0.797,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
76.2,2026-04-09,2,T1_HIT,0.797,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
84.1,2026-04-10,2,T1_HIT,0.775,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
88.5,2026-04-13,2,T1_HIT,0.789,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
76.4,2026-04-15,2,T1_HIT,0.827,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
85.1,2026-04-16,2,T1_HIT,0.775,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
88.3,2026-04-17,3,T1_HIT,0.769,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
86.2,2026-04-20,2,T1_HIT,0.807,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
76.0,2026-04-21,1,T1_HIT,0.796,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
88.7,2026-04-22,8,T1_HIT,0.768,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
75.2,2026-04-23,7,T1_HIT,0.813,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
75.7,2026-04-24,6,T1_HIT,0.871,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
81.9,2026-04-27,5,T1_HIT,0.774,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
80.6,2026-04-28,20,T1_HIT,0.719,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
76.2,2026-04-30,18,T1_HIT,0.761,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
83.1,2026-05-04,6,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
74.5,2026-05-06,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
73.7,2026-05-07,3,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
76.2,2026-05-19,5,T1_HIT,1.934,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
74.0,2026-05-20,4,T1_HIT,1.836,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
81.5,2026-05-25,2,T1_HIT,0.92,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
89.1,2026-05-26,9,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
87.6,2026-05-27,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ADANIPOWER.NS
81.6,2026-05-29,6,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ADANIPOWER.NS
75.1,2024-10-09,5,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADFFOODS.NS
72.3,2024-11-22,5,T1_HIT,1.818,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ADFFOODS.NS
77.5,2024-11-26,20,TIME_EXIT,-0.508,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADFFOODS.NS
75.5,2025-06-03,6,T1_HIT,0.738,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADFFOODS.NS
75.4,2025-06-11,2,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADFFOODS.NS
73.1,2025-07-17,7,STOP_HIT,-1.027,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ADFFOODS.NS
71.0,2025-07-18,6,STOP_HIT,-1.051,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ADFFOODS.NS
75.2,2026-04-23,2,T1_HIT,1.032,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADFFOODS.NS
75.1,2026-04-24,14,T1_HIT,0.987,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADFFOODS.NS
71.7,2026-04-27,13,T1_HIT,0.961,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADFFOODS.NS
73.3,2026-05-06,6,T1_HIT,0.941,BULLISH,UNKNOWN,MOMENTUM,ADFFOODS.NS
75.2,2026-05-08,4,T1_HIT,1.181,BULLISH,UNKNOWN,MOMENTUM,ADFFOODS.NS
73.4,2026-05-11,3,T1_HIT,1.163,BULLISH,UNKNOWN,MOMENTUM,ADFFOODS.NS
84.9,2026-05-22,5,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ADFFOODS.NS
80.7,2026-05-25,17,T1_HIT,1.363,BULLISH,UNKNOWN,MOMENTUM,ADFFOODS.NS
72.6,2026-05-26,15,T1_HIT,1.5,BULLISH,UNKNOWN,MOMENTUM,ADFFOODS.NS
84.8,2026-06-03,6,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ADFFOODS.NS
76.2,2026-06-04,12,T1_HIT,1.091,BULLISH,UNKNOWN,MOMENTUM,ADFFOODS.NS
72.0,2026-06-05,8,T1_HIT,1.387,BULLISH,UNKNOWN,MOMENTUM,ADFFOODS.NS
76.6,2025-07-03,18,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADOR.NS
70.0,2025-07-04,17,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ADOR.NS
70.1,2025-07-09,13,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ADOR.NS
75.1,2025-10-15,1,T1_HIT,0.543,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADOR.NS
76.8,2025-12-11,3,STOP_HIT,-1.078,BULLISH,UNKNOWN,OTHER,ADOR.NS
82.4,2026-02-10,14,STOP_HIT,-1.029,BULLISH,UNKNOWN,MOMENTUM,ADOR.NS
71.8,2026-02-11,13,STOP_HIT,-1.037,BULLISH,UNKNOWN,MOMENTUM,ADOR.NS
82.1,2026-02-18,2,STOP_HIT,-1.027,BULLISH,UNKNOWN,MOMENTUM,ADOR.NS
82.3,2026-02-20,5,STOP_HIT,-1.052,BULLISH,UNKNOWN,MOMENTUM,ADOR.NS
79.0,2026-02-23,4,STOP_HIT,-1.067,BULLISH,UNKNOWN,MOMENTUM,ADOR.NS
74.5,2026-04-29,9,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADOR.NS
71.5,2026-04-30,19,T1_HIT,1.056,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ADOR.NS
90.5,2026-05-26,19,T1_HIT,0.979,BULLISH,UNKNOWN,BREAKOUT,ADOR.NS
91.9,2026-05-27,18,T1_HIT,0.967,BULLISH,UNKNOWN,BREAKOUT,ADOR.NS
72.8,2026-05-29,16,T1_HIT,1.116,BULLISH,UNKNOWN,MOMENTUM,ADOR.NS
71.1,2026-06-01,10,T1_HIT,2.388,BULLISH,UNKNOWN,MOMENTUM,ADOR.NS
74.9,2026-06-08,9,T1_HIT,1.627,BULLISH,UNKNOWN,MOMENTUM,ADOR.NS
75.9,2025-10-03,20,TIME_EXIT,-0.298,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEGISVOPAK.NS
77.7,2025-10-16,13,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEGISVOPAK.NS
75.3,2025-09-17,6,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADSL.NS
71.6,2025-05-28,10,T1_HIT,0.866,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADVENZYMES.NS
70.4,2025-06-10,5,T1_HIT,0.828,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADVENZYMES.NS
76.5,2025-06-17,20,TIME_EXIT,-0.611,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADVENZYMES.NS
71.2,2025-07-03,20,TIME_EXIT,0.673,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ADVENZYMES.NS
70.2,2025-07-30,3,STOP_HIT,-1.029,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ADVENZYMES.NS
70.4,2025-07-31,2,STOP_HIT,-1.029,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ADVENZYMES.NS
77.3,2025-08-01,1,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADVENZYMES.NS
75.9,2026-04-27,5,T1_HIT,0.841,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADVENZYMES.NS
75.5,2026-04-28,5,T1_HIT,0.771,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADVENZYMES.NS
71.7,2026-04-30,6,T1_HIT,0.801,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ADVENZYMES.NS
74.3,2026-05-08,1,T1_HIT,0.876,BULLISH,UNKNOWN,MOMENTUM,ADVENZYMES.NS
90.8,2026-05-11,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ADVENZYMES.NS
76.7,2026-05-12,6,T1_HIT,0.758,BULLISH,UNKNOWN,MOMENTUM,ADVENZYMES.NS
75.4,2026-05-13,4,T1_HIT,0.722,BULLISH,UNKNOWN,MOMENTUM,ADVENZYMES.NS
75.4,2026-05-19,20,TIME_EXIT,-0.592,BULLISH,UNKNOWN,MOMENTUM,ADVENZYMES.NS
73.3,2026-05-20,13,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ADVENZYMES.NS
73.3,2026-05-21,20,TIME_EXIT,-0.432,BULLISH,UNKNOWN,MOMENTUM,ADVENZYMES.NS
74.7,2026-05-22,20,TIME_EXIT,-0.093,BULLISH,UNKNOWN,MOMENTUM,ADVENZYMES.NS
74.7,2026-05-25,20,TIME_EXIT,-0.112,BULLISH,UNKNOWN,MOMENTUM,ADVENZYMES.NS
74.0,2026-06-02,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ADVENZYMES.NS
71.9,2026-06-03,3,STOP_HIT,-1.035,BULLISH,UNKNOWN,MOMENTUM,ADVENZYMES.NS
76.9,2024-11-18,8,T1_HIT,0.876,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEGISLOG.NS
72.0,2024-11-21,5,T1_HIT,2.127,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,AEGISLOG.NS
75.8,2024-11-28,7,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEGISLOG.NS
76.4,2024-11-29,1,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEGISLOG.NS
76.0,2025-01-07,2,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEGISLOG.NS
70.2,2025-01-08,2,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,AEGISLOG.NS
74.6,2025-01-09,1,STOP_HIT,-1.026,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,AEGISLOG.NS
75.7,2025-03-27,1,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEGISLOG.NS
72.6,2025-04-02,3,STOP_HIT,-1.036,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,AEGISLOG.NS
70.9,2025-05-16,2,T1_HIT,1.113,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEGISLOG.NS
74.8,2025-05-19,4,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEGISLOG.NS
74.6,2025-05-20,3,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEGISLOG.NS
79.0,2025-05-22,2,STOP_HIT,-1.032,BULLISH,UNKNOWN,MOMENTUM,AEGISLOG.NS
76.2,2025-10-03,3,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEGISLOG.NS
71.1,2026-05-29,1,T1_HIT,0.801,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,AEGISLOG.NS
76.6,2026-06-01,7,T1_HIT,0.714,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEGISLOG.NS
76.6,2024-10-11,6,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEROENTER.NS
72.5,2025-06-11,6,T1_HIT,0.943,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEROENTER.NS
77.7,2025-06-19,1,T1_HIT,0.773,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEROENTER.NS
71.0,2025-06-20,16,T1_HIT,0.786,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,AEROENTER.NS
76.0,2026-05-06,1,T1_HIT,1.174,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEROENTER.NS
75.0,2026-05-07,3,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEROENTER.NS
78.7,2026-05-08,2,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROENTER.NS
76.8,2026-05-11,11,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROENTER.NS
77.3,2026-05-12,14,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROENTER.NS
78.2,2026-05-13,13,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROENTER.NS
70.8,2025-09-19,5,STOP_HIT,-1.034,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AFCONS.NS
74.7,2024-11-29,20,TIME_EXIT,-0.899,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
75.5,2024-12-02,13,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
76.7,2024-12-12,4,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
71.0,2025-01-16,1,T1_HIT,1.172,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
75.7,2025-01-17,3,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
70.0,2025-02-05,3,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
72.0,2025-07-14,11,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
73.5,2025-07-15,10,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
71.0,2025-07-16,9,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
72.3,2025-07-17,8,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
75.2,2025-07-18,7,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
74.6,2025-12-26,10,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
71.2,2025-12-29,9,STOP_HIT,-1.028,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
73.0,2026-01-07,1,STOP_HIT,-1.039,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
92.9,2026-02-17,1,T1_HIT,0.878,BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
91.1,2026-02-18,12,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
77.8,2026-02-19,11,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
72.7,2026-02-20,13,T1_HIT,0.968,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
73.1,2026-02-23,4,T1_HIT,1.087,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
73.2,2026-02-24,3,T1_HIT,1.091,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
86.5,2026-02-27,2,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
72.5,2026-03-02,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
77.1,2026-03-11,5,T1_HIT,1.271,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
75.9,2026-03-12,4,T1_HIT,1.264,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
74.2,2026-03-13,3,T1_HIT,1.264,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
90.3,2026-03-16,5,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
80.7,2026-03-17,2,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
75.2,2026-03-18,3,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
71.1,2026-03-24,9,T1_HIT,1.22,BULLISH,UNKNOWN,OTHER,AEROFLEX.NS
79.3,2026-03-27,6,T1_HIT,1.753,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
72.9,2026-03-30,5,T1_HIT,2.125,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
76.2,2026-04-01,5,T1_HIT,1.216,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
71.0,2026-04-07,2,T1_HIT,1.86,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
77.3,2026-04-08,2,T1_HIT,1.17,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
87.7,2026-04-09,4,T1_HIT,1.118,BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
86.8,2026-04-10,4,T1_HIT,1.062,BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
76.6,2026-04-13,3,T1_HIT,1.139,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
75.5,2026-04-15,2,T1_HIT,1.098,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
73.6,2026-04-16,14,T1_HIT,1.085,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
91.0,2026-04-17,2,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
73.9,2026-04-20,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
80.3,2026-04-22,2,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
70.0,2026-04-29,5,T1_HIT,1.256,BULLISH,UNKNOWN,OTHER,AEROFLEX.NS
78.0,2026-04-30,4,T1_HIT,1.347,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
71.5,2026-05-01,3,T1_HIT,1.378,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
72.5,2026-05-04,2,T1_HIT,1.416,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
78.6,2026-05-05,2,T1_HIT,1.346,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
91.5,2026-05-06,1,T1_HIT,1.227,BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
89.9,2026-05-07,1,T1_HIT,0.999,BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
89.9,2026-05-08,1,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,AEROFLEX.NS
76.1,2026-05-11,1,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
77.0,2026-05-12,8,T1_HIT,1.186,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
75.8,2026-05-13,7,T1_HIT,1.167,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
78.1,2026-05-19,6,T1_HIT,1.229,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
75.6,2026-05-20,8,T1_HIT,1.145,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
75.5,2026-05-21,2,T1_HIT,1.077,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
77.2,2026-05-22,8,T1_HIT,1.01,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
74.4,2026-05-25,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
73.5,2026-05-26,7,T1_HIT,1.134,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
73.6,2026-05-27,13,T1_HIT,1.309,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
70.6,2026-05-28,12,T1_HIT,1.51,BULLISH,UNKNOWN,MOMENTUM,AEROFLEX.NS
